소재지전화	소재지면적	소재지전체주소	도로명전체주소	사업장명	좌표정보(x)	좌표정보(y)	매장구분ID	매장사진	법정동코드
	59.5	경기도 안양시 만안구 안양동 707-7	경기도 안양시 만안구 장내로 102, 지하층 (안양동)	은호프커피			0	0_homal_gae.jpg	4117110100.0
031 3355959	60.98	경기도 용인시 처인구 포곡읍 전대리 185-3번지 1층	경기도 용인시 처인구 포곡읍 전대로49번길 8, 1층	카파커피(전대리점)	37.28348691272409	127.21644318595857	0	0_gaudi_gae.jpg	4146125000.0
031 384 9558	23.36	경기도 안양시 동안구 관양동 1602-5 1층 일부	경기도 안양시 동안구 관평로182번길 17 (관양동, 1층 일부)	콩고커피	37.39363307446306	126.95833113022483	0	0_razo_gae.jpg	4117310200.0
031 471 8248	98.9	경기도 안양시 만안구 박달동 18-10번지 지상1층	경기도 안양시 만안구 박달로 517, 지상1층 (박달동)	투썸플레이스박달사거리점			3	f_twosome.jpg	4117110300.0
	59.99	경기도 평택시 서탄면 금암리 602 외 1필지	경기도 평택시 서탄면 서탄로 295	커피on	37.10891521803705	127.02969795989378	0	0_puf_gae.jpg	4122032000.0
	66.3	경기도 수원시 권선구 구운동 940-10	경기도 수원시 권선구 구운로73번길 14, 1층 (구운동)	메잌미커피	37.28026235097837	126.96884350332152	0	0_oit_gae.jpg	4111313200.0
031 293 1993	53.25	경기도 수원시 권선구 구운동 918-10	경기도 수원시 권선구 일월천로4번길 54 (구운동)	마론커피	37.28245718694282	126.97231538241631	0	0_cartcar_gae.jpg	4111313200.0
031 220 7817	191.72	경기도 평택시 포승읍 만호리 574-1번지 외1필지	경기도 평택시 포승읍 평택항로184번길 3-24, 1층 (평택하버라마다앙코르호텔)	라마다커피숍	36.97670425815346	126.83975585408605	0	0_mini_gae.jpg	4122025600.0
	41.04	경기도 안양시 동안구 호계동 1109-4	경기도 안양시 동안구 갈산로2번길 33, 1층 (호계동)	브랜다커피	37.37339370440758	126.96102306749016	0	0_passed_gae.jpg	4117310400.0
031 278 5879	25.84	경기도 수원시 권선구 구운동 519-11 1층	경기도 수원시 권선구 구운로45번길 5, 1층 (구운동)	그릭박스 구운점	37.27753062775058	126.97042856223116	599	0_goo_gae.jpg	4111313200.0
	49.6	경기도 화성시 석우동 31-2 108호	경기도 화성시 삼성1로 160, 108호 (석우동)	빽다방 동탄석우점	37.21820082110235	127.07499520169303	5	f_paiks.jpg	4159012800.0
	43.0	경기도 화성시 팔탄면 율암리 483-14 1층 103호	경기도 화성시 팔탄면 노하길 518, 1층 103호	맛있는커피가	37.166549265397556	126.87790490074946	711	0_rang_gae.jpg	4159036000.0
031 877 7767	42.84	경기도 의정부시 의정부동 167-15 지상1층	경기도 의정부시 평화로483번길 50, 지상1층 (의정부동)	커피,꾸운	37.73338728949294	127.0442840854853	0	0_tres_gae.jpg	4115010100.0
	88.13	경기도 의정부시 의정부동 228-4 성원빌딩, 지하1층	경기도 의정부시 평화로 626, 성원빌딩 지하1층 (의정부동)	미소커피호프	37.7477013509073	127.04277914566349	0	0_cream_gae.jpg	4115010100.0
	57.39	경기도 용인시 처인구 김량장동 133-198 2층	경기도 용인시 처인구 금령로85번길 18 (김량장동, 2층)	행운커피호프	37.23698391396999	127.20284582797294	563	p_woon.jpg	4146110100.0
031 211 3179	43.2	경기도 수원시 권선구 권선동 1053-7 106호	경기도 수원시 권선구 세권로195번길 33, 106호 (권선동)	메가MGC커피 수원권선SK뷰점	37.25684423732216	127.02311985159098	2	f_mega_mgc.jpg	4111313700.0
	35.36	경기도 용인시 수지구 죽전동 1320-7 1층일부	경기도 용인시 수지구 죽전로144번길 15-9 (죽전동, 1층일부)	크리에이티브커피	37.32294478680551	127.12201325196196	0	0_romgok_gae.jpg	4146510200.0
	29.4	경기도 용인시 처인구 유방동 1007-20번지 인정레포츠센타 123호	경기도 용인시 처인구 금어로 2, 1층 123호 (유방동, 인정레포츠센타)	카파커피	37.264692307840846	127.21262964835492	0	0_butch_gae.jpg	4146110500.0
	69.84	경기도 의정부시 용현동 14	경기도 의정부시 충의로 55, 지상1층 (용현동)	메가MGC커피 송산역점	37.73674841778011	127.0842574445158	2	f_mega_mgc.jpg	4115010500.0
031 7919090	98.34	경기도 하남시 덕풍동 383-10 (지층)	경기도 하남시 신장로 176, 지층 (덕풍동)	추억커피호프	37.54113746403688	127.1973866228026	0	0_bon_gae.jpg	4145010800.0
031 2928536	49.12	경기도 수원시 권선구 금곡동 513	경기도 수원시 권선구 금곡로73번길 176 (금곡동)	커피마마	37.273941321829504	126.93093898284457	30	f_mama.jpg	4111313400.0
	36.33	경기도 안양시 만안구 박달동 55-20번지	경기도 안양시 만안구 양화로136번길 55, 지하1층 (박달동)	뉴컴백커피맥주			0	0_care_gae.jpg	4117110300.0
	56.19	경기도 평택시 합정동 964-14	경기도 평택시 평택5로20번길 37, 102호 (합정동, 광안빌딩)	미남커피 시청점	36.989833231019134	127.11041947441424	123	f_minam.jpg	4122011700.0
031 3385388	31.0	경기도 용인시 처인구 포곡읍 둔전리 155-5 1층일부	경기도 용인시 처인구 포곡읍 포곡로118번길 3 (1층일부)	빽다방용인둔전점	37.26976687171176	127.21587455470112	5	f_paiks.jpg	4146125000.0
031 382 7676	27.14	경기도 안양시 동안구 비산동 1038-17번지 지상1층	경기도 안양시 동안구 평촌대로374번길 19, 1층 (비산동)	커피여행	37.4040267858894	126.9479503889942	0	0_mile_gae.jpg	4117310100.0
	93.03	경기도 안양시 만안구 안양동 1195-52	경기도 안양시 만안구 안양로319번길 22, 1층 (안양동)	스태그커피			0	0_shoto_gae.jpg	4117110100.0
	50.09	경기도 용인시 처인구 김량장동 20-1번지 1층 101동 101호	경기도 용인시 처인구 백옥대로1082번길 10, 101동 1층 101호 (김량장동)	에그로커피	37.23167942819262	127.20764030706883	0	0_drei_gae.jpg	4146110100.0
	66.78	경기도 안양시 동안구 호계동 995-6 지상2층	경기도 안양시 동안구 경수대로556번길 13, 2층 (호계동)	샘커피호프	37.372543586466016	126.95570705473324	0	0_salswet_gae.jpg	4117310400.0
031 465 7064	40.03	경기도 안양시 만안구 박달동 68-99	경기도 안양시 만안구 박달로542번길 8, 지상1층 (박달동)	안녕맥주와커피			307	f_wa.jpg	4117110300.0
031 265 1265	47.25	경기도 용인시 수지구 상현동 263번지 미래프라자 107호	경기도 용인시 수지구 만현로 113, 미래프라자 107호 (상현동)	로타커피(rota coffee) 수지	37.306598531551586	127.08251352904324	0	0_homal_gae.jpg	4146510700.0
031 472 1113	156.69	경기도 안양시 만안구 석수동 788-1 지상1층	경기도 안양시 만안구 충훈로 70, 지상1층 (석수동)	투썸플레이스(석수점)			3	f_twosome.jpg	4117110200.0
031 8981906	67.0	경기도 용인시 기흥구 보정동 1206-8번지	경기도 용인시 기흥구 죽전로43번길 11-3 (보정동)	커피나무	37.3210419591567	127.11006893770609	76	f_namu.jpg	4146311800.0
	169.94	경기도 안양시 만안구 안양동 1360 지상2층	경기도 안양시 만안구 예술공원로 197, DH스페이스 지상2층 (안양동)	커피플래닛			0	0_salswet_gae.jpg	4117110100.0
	54.9	경기도 용인시 수지구 풍덕천동 1080-15 가람빌딩 103호	경기도 용인시 수지구 수지로296번길 51-7 (풍덕천동, 가람빌딩 103호)	바나프레소(용인수지구청점)	37.32186776812026	127.09181072065076	628	p_banap.jpg	4146510100.0
031 223 9577	38.48	경기도 수원시 권선구 세류동 874-9	경기도 수원시 권선구 세지로 55 (세류동)	커피나무	37.25708124389772	127.01376773428788	76	f_namu.jpg	4111312600.0
	70.0	경기도 의정부시 의정부동 220-110번지 한라비발디아파트상가 111호	경기도 의정부시 호국로 1303, 지상1층 111호 (의정부동, 한라비발디아파트상가)	커피라운지	37.74417478228868	127.04609641227991	0	0_lahoya_gae.jpg	4115010100.0
031 239 9209	56.24	경기도 수원시 권선구 권선동 999-1	경기도 수원시 권선구 세지로 80 (권선동)	행운(行云)커피숍	37.25889133844641	127.01509106400479	0	0_low_gae.jpg	4111313700.0
031 425 2526	64.9	경기도 안양시 동안구 관양동 1496-7번지 1층	경기도 안양시 동안구 흥안대로507번길 32, 1층 (관양동)	커피고집	37.39922523826589	126.9721053343117	0	0_oct_gae.jpg	4117310200.0
	26.1	경기도 안양시 만안구 박달동 68-29번지	경기도 안양시 만안구 박달로 528-1, 지상1층 (박달동)	커피향기			0	0_restto_gae.jpg	4117110300.0
	144.0	경기도 수원시 권선구 권선동 1191 웰스톤프라자 1층 101, 102호	경기도 수원시 권선구 덕영대로1201번길 36, 101, 102호 (권선동,웰스톤프라자 1층)	커피내음	37.25076371053047	127.02019619297893	0	0_itg_gae.jpg	4111313700.0
031 80820945	209.77	경기도 의정부시 의정부동 168-54번지 의정부민자역사	경기도 의정부시 평화로 525, 신세계백화점 의정부점 9층 (의정부동)	씨이십칠(C27) 의정부점	37.737536288889366	127.04340399943021	325	f_c27.jpg	4115010100.0
031 357 1476	106.78	경기도 화성시 서신면 송교리 33	경기도 화성시 서신면 제부로 461	물레방아2	37.165140174240534	126.67005258084477	311	f_mulle.jpg	4159035000.0
031 3741289	46.8	경기도 오산시 세교동 595-1 2층 216호	경기도 오산시 독산성로 425, 더 퍼스트타워세교 2층 216호 (세교동)	김밥&커피플러스	37.18881233019923	127.03853430383168	0	0_upstan_gae.jpg	4137011300.0
031 654 0505	35.1	경기도 평택시 통복동 32-16번지	경기도 평택시 평택1로 75, 1층 (통복동)	커피콩	36.99893777407323	127.0855797541604	0	0_offer_gae.jpg	4122011400.0
	43.71	경기도 용인시 처인구 양지면 남곡리 134-2 1층 일부	경기도 용인시 처인구 양지면 남곡로 2, 1층	에그앤커피(Eggs n coffee)	37.23235474007422	127.28311472092754	0	0_onsil_gae.jpg	4146136000.0
031 665 0377	43.0	경기도 평택시 서정동 866-1번지 주건축1동 2호	경기도 평택시 송탄로 247, 주건축1동 2호 (서정동)	커피샵	37.06585693642149	127.05536437734187	0	0_cream_gae.jpg	4122010100.0
	24.4	경기도 수원시 장안구 송죽동 197 이현빌딩 101호	경기도 수원시 장안구 경수대로976번길 41, 이현빌딩 1층 101호 (송죽동)	카페콩커피	37.306272337737916	127.00084756665841	0	0_mile_gae.jpg	4111113500.0
031 3830226	29.59	경기도 안양시 동안구 호계동 1044-1	경기도 안양시 동안구 평촌대로223번길 28 (호계동, 에이스프라자111호)	메가MGC커피 범계로데오점	37.39108603880516	126.95094065582772	2	f_mega_mgc.jpg	4117310400.0
	35.7	경기도 수원시 장안구 영화동 165-5	경기도 수원시 장안구 팔달로 281, 1층 (영화동)	더클래식커피서비스	37.290237912388726	127.01240067885178	0	0_butch_gae.jpg	4111113400.0
	48.58	경기도 용인시 기흥구 공세동 734-6 B07호	경기도 용인시 기흥구 공세로 150-29, B07호 (공세동)	폴아저씨 커피공장	37.237875949008604	127.10737421879502	0	0_gong_gae.jpg	4146310700.0
031 80594241	56.04	경기도 화성시 향남읍 행정리 426-7	경기도 화성시 향남읍 행정서로3길 4-18	에리카커피(Erika Coffee)	37.13022417970375	126.91278983696907	0	0_due_gae.jpg	4159025900.0
031 2468994	84.44	경기도 수원시 권선구 권선동 1260-1	경기도 수원시 권선구 권중로76번길 27 (권선동)	메가MGC커피 수원권선자이점	37.25278087678427	127.02581114723914	2	f_mega_mgc.jpg	4111313700.0
031 353 3874	264.0	경기도 화성시 정남면 보통리 12-21 1층	경기도 화성시 정남면 세자로 321, 1층	카페A+커피이야기	37.195698224261484	126.97718445707658	0	0_roast_gae.jpg	4159041000.0
031 442 930	78.7	경기도 안양시 만안구 안양동 873-126 지상1층	경기도 안양시 만안구 안양로329번길 28 (안양동, 지상1층)	새참커피			0	0_piq_gae.jpg	4117110100.0
	176.5	경기도 용인시 처인구 김량장동 26-5번지 1층	경기도 용인시 처인구 백옥대로 1077-1, 1층 (김량장동)	커피네이블	37.2317226861968	127.20630396318934	0	0_gong_gae.jpg	4146110100.0
	29.39	경기도 의정부시 의정부동 440-40번지	경기도 의정부시 신흥로 258, 지상1층 (의정부동)	커피 앤 밀	37.73923819347563	127.0404961246475	0	0_soha_gae.jpg	4115010100.0
031 207 1376	32.26	경기도 수원시 장안구 정자동 45-40 고시원	경기도 수원시 장안구 수성로275번길 57, 고시원  ks빌1층 상가동 102호 (정자동)	카페천국수원점	37.29259815104892	126.9977999142185	92	f_cheonguk.jpg	4111113000.0
	90.1	경기도 의정부시 의정부동 150-1 지상2층	경기도 의정부시 태평로 99, 지상2층 (의정부동)	태양커피호프	37.7412763194997	127.04844999537264	0	0_guhwang_gae.jpg	4115010100.0
	96.3	경기도 수원시 장안구 율전동 321-14	경기도 수원시 장안구 율전로101번길 37, 1층 (율전동)	베가커피빈스(VEGA COFFEE BEANS)	37.29853642657466	126.96386467753591	784	f_c_bean.jpg	4111113200.0
031 376 6262	259.42	경기도 화성시 반송동 93-7 (트라이엄프 동탄 101-1호,102-1호,103호	경기도 화성시 메타폴리스로 47-11 (반송동, 93-7번지 트라이엄프 동탄 101-1호,102-1호,103호)	커피스미스 동탄트라이엄프점	37.202566404122976	127.06943367192154	805	0_dangok_gae.jpg	4159012700.0
	37.8	경기도 의정부시 가능동 749-18	경기도 의정부시 둔야로 62, 지상 1층 (가능동)	커피더파니	37.741354430446854	127.03687810645411	0	0_ndive_gae.jpg	4115011000.0
031 855 7703	63.34	경기도 의정부시 가능동 641 지하1층	경기도 의정부시 신흥로 지하 382 (가능동, 지하1층)	커피앤비어	37.75029068527023	127.03986499728863	0	0_gyuel_gae.jpg	4115011000.0
	36.14	경기도 파주시 목동동 931-1번지 라온프라자 105호	경기도 파주시 청암로17번길 35, 105호 (목동동, 라온프라자)	더치앤빈	37.72906084398463	126.73324782423632	34	f_dutch_bean.jpg	4148011700.0
		경기도 화성시 송산면 사강리 656-9 1층	경기도 화성시 송산면 사강로 190, 1층	커피카페190	37.21288845394179	126.73419297079622	0	0_oaat_gae.jpg	4159034000.0
031 266 6488	46.93	경기도 용인시 수지구 동천동 899번지 분당수지 U-TOWER b동 108호	경기도 용인시 수지구 신수로 767, 분당수지 U-TOWER B동 108호 (동천동)	자루커피	37.33821439761346	127.0987925863482	0	0_beyon_gae.jpg	4146510300.0
	70.57	경기도 의정부시 가능동 640-24	경기도 의정부시 신촌로 71-1, 지상1층 (가능동)	요거프레소 가능역점	37.750596542793836	127.03965967469131	9	f_yoger_presso.jpg	4115011000.0
	135.3	경기도 평택시 합정동 966-1	경기도 평택시 평택5로20번길 34 (합정동)	루체커피로스터스	36.989550262766926	127.11111909167104	0	0_homal_gae.jpg	4122011700.0
	50.53	경기도 평택시 비전동 1101	경기도 평택시 비전5로 20-48, 107호 (비전동)	텐동 구루메	37.00043477709914	127.11190873055817	725	p_lume.jpg	4122011800.0
031 2540870	115.02	경기도 수원시 장안구 영화동 342-7 101호	경기도 수원시 장안구 수성로350번길 42, 101호 (영화동)	PAPAGENO COFFEE(파파게노커피)	37.291162220165845	127.00849013506037	0	0_regou_gae.jpg	4111113400.0
	53.92	경기도 용인시 기흥구 중동 838 쥬네브문월드빌딩 B162호	경기도 용인시 기흥구 동백5로 22, 쥬네브문월드빌딩 B162호 (중동)	wind coffee(윈드커피)	37.27593384011865	127.14850223383037	0	0_drei_gae.jpg	4146311600.0
	28.92	경기도 안양시 동안구 호계동 1048-3번지	경기도 안양시 동안구 평촌대로 217 (호계동, 한솔센터럴파크 111호)	머글커피	37.39063851560881	126.95256015962035	0	0_daylight_gae.jpg	4117310400.0
031 942 2252	93.9	경기도 파주시 금릉동 440-12번지 1층	경기도 파주시 쇠재안길 4-19, 1층 (금릉동)	커피제이제이	37.75284458495257	126.77734486814526	0	0_salswet_gae.jpg	4148012300.0
031 259 1102	63.07	경기도 수원시 장안구 영화동 283-3	경기도 수원시 장안구 정조로 922, 지하1층 (영화동)	오뚜기커피숍	37.2899495795847	127.01078266363773	0	0_parc_gae.jpg	4111113400.0
	49.66	경기도 용인시 기흥구 보정동 1263 죽전누리에뜰 108호	경기도 용인시 기흥구 죽전로 20 (보정동,죽전누리에뜰 108호)	빽다방용인죽전누리점	37.32004200820633	127.107935643333	5	f_paiks.jpg	4146311800.0
031 6537985	23.0	경기도 평택시 평택동 55-3	경기도 평택시 평택로 41 (평택동)	아임일리터 평택역점	36.99114648658348	127.08415259299652	51	f_im1l.jpg	4122011300.0
	98.0	경기도 파주시 탄현면 성동리 87 2층 일부	경기도 파주시 탄현면 새오리로 78 (2층 일부)	커피 라빈트 프로방스점	37.791189308455	126.68262010996459	0	0_care_gae.jpg	4148032000.0
031 298 5634	65.52	경기도 수원시 장안구 천천동 325-22	경기도 수원시 장안구 정자천로13번길 36 (천천동)	엉클kun커피하우스	37.29040389144394	126.97561746614669	0	0_sou_gae.jpg	4111113300.0
03180592692	114.93	경기도 화성시 향남읍 행정리 432-4	경기도 화성시 향남읍 행정서로3길 26-10	공일커피	37.13078018719728	126.9150126014094	254	f_il.jpg	4159025900.0
031 366	315.8	경기도 화성시 서신면 전곡리 856 1,2,3층	경기도 화성시 서신면 전곡항로14번길 1-22, 1,2,3층	허버프론트커피앤와플(HARBOR FRONT COFFEE & WAFFLE)	37.1866272736179	126.65014597313989	0	0_oit_gae.jpg	4159035000.0
031 4717742	140.63	경기도 안양시 만안구 안양동 1329번지 (지하1층,지상1층)	경기도 안양시 만안구 예술공원로154번길 10 (안양동,(지하1층,지상1층))	커피블라썸(COFFEE BLOSSOM)			0	0_onsil_gae.jpg	4117110100.0
031 268 8789	28.8	경기도 수원시 장안구 천천동 527-8	경기도 수원시 장안구 만석로19번길 25-3 (천천동, 제106호)	수원천천롯데점 빽다방	37.29630502990339	126.98038560393302	5	f_paiks.jpg	4111113300.0
031 691 9266	101.77	경기도 평택시 팽성읍 안정리 113-138 1층	경기도 평택시 팽성읍 안정순환로222번길 120, 1층	커피인텐소	36.9595434982727	127.04044541683591	0	0_cream_gae.jpg	4122025000.0
070 41509197	59.88	경기도 화성시 반송동 93-2 (706호)	경기도 화성시 동탄지성로 11 (반송동,(706호))	뉴욕핫도그앤커피동탄점	37.20454301156278	127.06990604246874	0	0_bon_gae.jpg	4159012700.0
031 383 9996	30.8	경기도 안양시 동안구 관양동 1600-3번지	경기도 안양시 동안구 관평로186번길 53 (관양동, 씨티빌딩102호)	와펀커피	37.39455968951386	126.95998483443344	0	0_phyps_gae.jpg	4117310200.0
031 305 0303	17.01	경기도 수원시 장안구 파장동 501-33	경기도 수원시 장안구 파장로21번길 14 (파장동)	카페(cafe)버블티스무디커피	37.30399494294892	126.99467425351776	473	p_dcoffee.jpg	4111112900.0
031 466 2879	125.19	경기도 안양시 만안구 안양동 674-42 1층	경기도 안양시 만안구 장내로139번길 61 (안양동,1층)	할리스안양역점			12	f_hollys.jpg	4117110100.0
	70.13	경기도 수원시 장안구 영화동 448-1	경기도 수원시 장안구 수성로350번길 4 (영화동)	이삭커피숍	37.292778037459776	127.00735749308473	0	0_addand_gae.jpg	4111113400.0
	66.0	경기도 파주시 산남동 53-1번지 1층 일부	경기도 파주시 산남로 159, 1층 일부 (산남동)	행복한 나의 커피	37.69700447160938	126.69827749910321	0	0_g_gae.jpg	4148011200.0
031 244 9001	271.5	경기도 수원시 장안구 조원동 763-11	경기도 수원시 장안구 경수대로878번길 10-24, 1, 2층 (조원동)	서동진의커피랩	37.29810161298382	127.01115684583465	0	0_milli_gae.jpg	4111113600.0
070 77200416	22.7	경기도 수원시 장안구 송죽동 479-3	경기도 수원시 장안구 파장천로44번길 95, 1층 (송죽동)	커피드삼	37.3073229555015	126.9978725101877	0	0_pyoeng_gae.jpg	4111113500.0
031 3825009	59.4	경기도 안양시 동안구 평촌동 921-3 지상1층	경기도 안양시 동안구 귀인로190번길 61-10 (평촌동, 지상1층)	베이커리카페 동백다방 평촌점	37.382788919401094	126.95919664795598	441	p_dongb_c.jpg	4117310300.0
070 88035000	42.63	경기도 수원시 장안구 송죽동 456-12	경기도 수원시 장안구 정조로1088번길 7 (송죽동)	은방울커피집	37.30253704224263	127.00026781643378	0	0_12m_gae.jpg	4111113500.0
	84.0	경기도 화성시 우정읍 화산리 10-14	경기도 화성시 우정읍 기아자동차로 687	이디야커피화성우정화산점	37.06889901026639	126.80575553392838	1	f_ediya.jpg	4159025600.0
031 848 4050	78.75	경기도 의정부시 신곡동 787-4 지상1층	경기도 의정부시 부용로 208 (신곡동, 지상1층)	메가MGC커피 의정부 효자초점	37.74991381358024	127.07644264498477	2	f_mega_mgc.jpg	4115010400.0
031 657 2146	133.27	경기도 평택시 합정동 896-9	경기도 평택시 조개터로34번길 11 (합정동)	토프레소조개터점	36.99014005820647	127.10028578933262	26	f_topresso.jpg	4122011700.0
031 252 7206	50.0	경기도 수원시 장안구 조원동 894 일호골든타워 211호	경기도 수원시 장안구 경수대로 940, 일호골든타워 211호 (조원동)	YILDIZ COFFEE(알디즈커피)	37.30313587527297	127.0051931732837	0	0_musto_gae.jpg	4111113600.0
031 895 5490	40.71	경기도 수원시 장안구 송죽동 185	경기도 수원시 장안구 만석로 228 (송죽동)	다인커피	37.30639119988547	126.99964965399103	0	0_backstr_gae.jpg	4111113500.0
031 224 0392	59.28	경기도 화성시 진안동 914-8 외 1필지(뱅뱅프라자 122,123호)	경기도 화성시 효행로 1075-7 (진안동,외 1필지(뱅뱅프라자 122,123호))	애니커피하우스	37.21564578112539	127.04065365522266	508	p_any_chos.jpg	4159011600.0
031 246 0707	46.9	경기도 수원시 장안구 정자동 5-8	경기도 수원시 장안구 수성로 347 (정자동)	양촌리손수제비	37.293059014394224	127.0068610758286	560	p_sonsu.jpg	4111113000.0
	27.9	경기도 수원시 장안구 파장동 267-3 101호	경기도 수원시 장안구 경수대로1078번길 11, 101호 (파장동)	커피정원	37.30989088332319	126.99200264911255	0	0_key_gae.jpg	4111112900.0
	38.69	경기도 의정부시 의정부동 200-15 지상2층	경기도 의정부시 평화로552번길 9-5 (의정부동,지상2층)	공원 커피맥주	37.741545977006425	127.04468391909448	0	0_zen_gae.jpg	4115010100.0
031 442 9907	74.26	경기도 안양시 만안구 박달동 17-23 지상2층	경기도 안양시 만안구 양화로 121 (박달동,지상2층)	미스천커피호프			0	0_kyeri_gae.jpg	4117110300.0
	105.52	경기도 파주시 동패동 1938-1	경기도 파주시 동패로63번길 23, 1층 (동패동)	커피와 요리하다	37.710034831582846	126.73415773001295	0	0_gigle_gae.jpg	4148011300.0
031 947 5112	38.14	경기도 파주시 와동동 1344 가람마을9단지 남양휴튼 115호	경기도 파주시 미래로 564, 지층 115호 (와동동, 가람마을9단지 남양휴튼)	메가MGC커피 파주가람9단지점	37.72864772615031	126.7505284251153	2	f_mega_mgc.jpg	4148012200.0
031 287 2447	449.3	경기도 용인시 기흥구 지곡동 75-1	경기도 용인시 기흥구 지삼로250번길 27 (지곡동)	물레방아	37.2338804999498	127.13329877731732	311	f_mulle.jpg	4146310600.0
	95.85	경기도 파주시 목동동 685 101, 102호	경기도 파주시 가온로 116, 101, 102호 (목동동)	퀸즈브라운 파주운정점	37.72051719251048	126.74253088077076	220	f_queens_brown.jpg	4148011700.0
031 4264411	296.71	경기도 의왕시 학의동 604-2번지	경기도 의왕시 백운로 404 (학의동)	그린 플래그 커피	37.37530440988997	127.00093552363496	0	0_gyuel_gae.jpg	4143010600.0
031 855 9546	29.55	경기도 의정부시 의정부동 137-13 지상1층	경기도 의정부시 시민로122번길 75 (의정부동,지상1층)	토스트커피하우스	37.73495158464464	127.04577537390792	0	0_rang_gae.jpg	4115010100.0
031 3367184	43.43	경기도 용인시 처인구 이동읍 천리 251-5번지 1층 일부	경기도 용인시 처인구 이동읍 백옥대로 602, 1층	커피앤쏘울(COFFEE N SOUL)	37.19044438545956	127.20411349323338	0	0_blanc_gae.jpg	4146125600.0
	103.68	경기도 수원시 장안구 파장동 589-5	경기도 수원시 장안구 파장로 62 (파장동)	빽다방 수원파장점	37.30587422705252	126.99112239205672	5	f_paiks.jpg	4111112900.0
031 4655755	86.28	경기도 안양시 만안구 안양동 674-154번지 지상1층	경기도 안양시 만안구 만안로 207 (안양동,지상1층)	이디야커피(안양일번가점)			1	f_ediya.jpg	4117110100.0
	72.9	경기도 안양시 동안구 호계동 1046-3	경기도 안양시 동안구 평촌대로223번길 59 (호계동, 405호)	크리에이티브커피	37.390122289285436	126.94956179339289	0	0_tam_gae.jpg	4117310400.0
031 292 0410	33.9	경기도 수원시 장안구 율전동 291	경기도 수원시 장안구 서부로 2129-1 (율전동)	빽다방 수원성균관대역점	37.298738778122384	126.96838800781099	5	f_paiks.jpg	4111113200.0
031 9497797	220.0	경기도 파주시 탄현면 성동리 94번지 2층	경기도 파주시 탄현면 새오리로 94, 2층	버즈커피	37.79253706838788	126.68293316962277	0	0_112_gae.jpg	4148032000.0
	124.1	경기도 안양시 만안구 석수동 825-6 지상1층	경기도 안양시 만안구 예술공원로 153-48 (석수동,지상1층)	리오커피			0	0_coasis_gae.jpg	4117110200.0
	117.7	경기도 파주시 와동동 1624-4 Twins Vill 1층	경기도 파주시 가람로21번길 25-5 (와동동, Twins Vill 1층)	린칸토(L'incanto)	37.73501657089303	126.74909716851349	777	p_kanto.jpg	4148012200.0
	131.34	경기도 용인시 처인구 이동읍 묵리 432 1층 일부	경기도 용인시 처인구 이동읍 이원로 517, 1층	커피먹고멍멍	37.16573441679484	127.23779555891313	0	0_in_gae.jpg	4146125600.0
031 656 2604	29.15	경기도 평택시 비전동 887 문화아파트 상가동 105호	경기도 평택시 중앙로 301, 상가동 105호 (비전동, 문화아파트)	라비츠커피	36.991519024527065	127.11300500296613	0	0_upstan_gae.jpg	4122011800.0
031 4538856	266.65	경기도 의왕시 오전동 654-1번지 1, 2층	경기도 의왕시 백운로 145, 1, 2층 (오전동)	커피 볶는 자유	37.358407498319515	126.98900085891398	0	0_col_gae.jpg	4143010500.0
031 7720036	26.46	경기도 양평군 용문면 다문리 699-1번지	경기도 양평군 용문면 다문북길 48	커피앤커피	37.48465252152162	127.5868234614338	0	0_imp_gae.jpg	4183040000.0
031 269 9288	119.84	경기도 수원시 장안구 파장동 476-1	경기도 수원시 장안구 파장천로 56, 1층 (파장동)	7데일리커피&비어	37.309905391710686	126.99392684793374	228	f_daily_c.jpg	4111112900.0
031 959 7737	97.44	경기도 파주시 법원읍 법원리 680-11번지 1층	경기도 파주시 법원읍 술이홀로 917-1, 1층	재인커피하우스	37.85243557232399	126.87277194215275	0	0_romgok_gae.jpg	4148025600.0
	55.0	경기도 용인시 기흥구 중동 829번지 골드프라자 A107호	경기도 용인시 기흥구 동백중앙로 283, 골드프라자 1층 A107호 (중동)	스시선	37.27768607344954	127.15069563906351	587	p_sisun.jpg	4146311600.0
031 466 0228	52.0	경기도 안양시 만안구 안양동 822-38번지 지상2층	경기도 안양시 만안구 안양로405번길 28 (안양동,지상2층)	신신커피숍			0	0_cong_gae.jpg	4117110100.0
031 268 8777	41.8	경기도 수원시 장안구 정자동 876-2	경기도 수원시 장안구 정자천로173번길 17, 102호 (정자동, 외1필지 투대일타운)	빽다방 수원정자백설점	37.29624006561792	126.99119124354515	5	f_paiks.jpg	4111113000.0
031 8539298	39.82	경기도 의정부시 신곡동 780-8 지상1층	경기도 의정부시 부용로 211 (신곡동,지상1층)	더벤티 의정부효자초점	37.749897903925856	127.07706602085145	6	f_the_venti.jpg	4115010400.0
031 236 8253	118.95	경기도 수원시 권선구 곡반정동 558-6	경기도 수원시 권선구 곡선로 43 (곡반정동)	메가MGC커피 수원곡반정점	37.23920035470133	127.02654759525997	2	f_mega_mgc.jpg	4111313600.0
	48.3	경기도 파주시 문산읍 선유리 666-9 외1필지 1층	경기도 파주시 문산읍 우계로 455, 1층 (외1필지)	르네상스커피	37.85804665320751	126.7907592399344	0	0_back_gae.jpg	4148025000.0
